"","uniqueID","lastchilldate","datasetID","ID_chilltreat","study","Entered.By","genus","species","varetc","woody","population","population.detail","provenance.lat","provenance.long","population.altitude.m","continent","year","material","fieldchill","fieldsample.date","chilltemp","chillphotoperiod","chilldays","forcetemp","forcetemp_night","photoperiod_day","photoperiod_night","respvar","response","response.time","n","error.type","resp_error","figure.table..if.applicable.","growing.lat","growing.long","field.chill.units","cu.model","other.treatment","irradiance","irradiance.units","humidity","number.longdays","dormancy_induction_temp_day","dormancy_induction_temp_night","dormancy_induction_days","dormancy_induction_photoperiod_day","dormancy_induction_photoperiod_night","dormancy_induction_days.1","freeze.treatment.time","freeze.treatment.photoperiod_day","freeze.treatment.photoperiod_night","freeze.treatment.temp_day","freeze.treatment.temp_night","response..pre.treatment.","response..post.treatment","respvar.simple","datasetIDstudy","multiresp","multibothresp","multi_respvar","multi_respvar.simple","vector.duplicates","to.remove","chillbyhand","fieldsample.date2","chill.lat","chill.long","addexpwarm","Exp_Chilling_Hours","Exp_Utah_Model","Exp_Chill_portions","ID_fieldsample.date2","Season","End_year","Field_Chilling_Hours","Field_Utah_Model","Field_Chill_portions","Total_Chilling_Hours","Total_Utah_Model","Total_Chill_portions","dbb","maxperc_bb","minperc_bb","dist.50bb","expstartdate","response.time.integer","bbdate","avg_bbtemp"
"1775","heide93 1990-02-15 21    24",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","24","0","percentbudburst","86.74",18,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1776","heide93 1990-02-15 21    24",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","24","0","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1777","heide93 1990-02-15 21    24",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","24","0","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1778","heide93 1990-02-15 21    8",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","8","16","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1779","heide93 1990-02-15 21    8",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","8","16","percentbudburst","100",18,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1780","heide93 1990-02-15 21    8",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","8","16","percentbudburst","94.497",18,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1781","heide93 1990-02-15 21    8",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","8","16","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1782","heide93 1990-02-15 21    8",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","8","16","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1783","heide93 1990-02-15 21    8",NA,"heide93","heide93..","exp1","TLS","Alnus","glutinosa","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","8","16","percentbudburst","80.451",18,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_glutinosa__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1784","heide93 1990-02-15 9    24",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","24","0","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1785","heide93 1990-02-15 9    24",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","24","0","percentbudburst","100",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1786","heide93 1990-02-15 9    24",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","24","0","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1787","heide93 1990-02-15 9    24",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","24","0","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1788","heide93 1990-02-15 9    24",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","24","0","percentbudburst","92.61",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1789","heide93 1990-02-15 9    24",NA,"heide93","heide93..","exp1","TLS","Alnus","glutinosa","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","24","0","percentbudburst","58.019",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_glutinosa__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1790","heide93 1990-02-15 9    8",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","8","16","percentbudburst","100",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1791","heide93 1990-02-15 9    8",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","8","16","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1792","heide93 1990-02-15 9    8",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","8","16","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1793","heide93 1990-02-15 9    8",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","8","16","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1794","heide93 1990-02-15 9    8",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","8","16","percentbudburst","94.706",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1795","heide93 1990-02-15 9    8",NA,"heide93","heide93..","exp1","TLS","Alnus","glutinosa","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","9","9","8","16","percentbudburst","84.015",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_glutinosa__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,42,1990-03-29,8.82441860389744
"1796","heide93 1990-03-15 15    24",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Mar-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-03-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-03-15_0","1989/1990",1990,2444,2582,128.044676235119,2444,2582,128.044676235119,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1797","heide93 1990-03-15 15    24",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Mar-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-03-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-03-15_0","1989/1990",1990,1223,1485.5,92.8142049190596,1223,1485.5,92.8142049190596,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1798","heide93 1990-03-15 15    24",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Mar-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-03-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-03-15_0","1989/1990",1990,2444,2582,128.044676235119,2444,2582,128.044676235119,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1799","heide93 1990-03-15 15    24",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Mar-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-03-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-03-15_0","1989/1990",1990,2444,2582,128.044676235119,2444,2582,128.044676235119,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1800","heide93 1990-03-15 15    24",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Mar-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-03-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-03-15_0","1989/1990",1990,1223,1485.5,92.8142049190596,1223,1485.5,92.8142049190596,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1801","heide93 1990-03-15 15    24",NA,"heide93","heide93..","exp1","TLS","Alnus","glutinosa","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_glutinosa__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Mar-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-03-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-03-15_0","1989/1990",1990,1223,1485.5,92.8142049190596,1223,1485.5,92.8142049190596,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1802","heide93 1990-03-15 15    8",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Mar-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-03-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-03-15_0","1989/1990",1990,2444,2582,128.044676235119,2444,2582,128.044676235119,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1803","heide93 1990-03-15 15    8",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Mar-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-03-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-03-15_0","1989/1990",1990,1223,1485.5,92.8142049190596,1223,1485.5,92.8142049190596,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1804","heide93 1990-03-15 15    8",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Mar-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-03-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-03-15_0","1989/1990",1990,2444,2582,128.044676235119,2444,2582,128.044676235119,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1805","heide93 1990-03-15 15    8",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Mar-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-03-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-03-15_0","1989/1990",1990,2444,2582,128.044676235119,2444,2582,128.044676235119,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
"1806","heide93 1990-03-15 15    8",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Mar-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Mar-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-03-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-03-15_0","1989/1990",1990,1223,1485.5,92.8142049190596,1223,1485.5,92.8142049190596,NA,NA,NA,NA,1990-03-15,25,1990-04-09,14.4934615368883
