PEP_ID,National_ID,LON,LAT,ALT,NAME
5165,130202500,12.4333,53.6833,80,Langhagen
5166,130203000,12.4333,53.7333,55,Mamerow
5167,130203400,12.05,53.75,15,PrÃ_zen
5168,130203701,12.15,53.6667,45,Reimershagen-Suckwitz
5169,130204701,12.3833,53.95,23,Wardow-Kobrow
5170,130204800,12.4,53.7833,35,Waltmannshagen
5171,130211300,10.6833,53.4,45,Boizenburg
5172,130211301,10.7333,53.3833,45,Boizenburg (Beob.-Stelle 1)
5173,130211302,10.7167,53.3833,45,Boizenburg (Beob.-Stelle 2)
5174,130212000,10.9167,53.3167,15,Dellien
5175,130212300,11.1167,53.5333,40,DreilÃ_tzow
5176,130213300,11.2667,53.3333,30,GroÃŸ Krams
5177,130213601,10.8833,53.25,10,Konau
5178,130213700,11.2,53.4333,25,Hagenow (Beob.-Stelle 1)
5179,130213701,11.1833,53.4333,25,Hagenow (Beob.-Stelle 2)
5180,130214100,11.0833,53.2667,13,Jessenitz
5181,130214800,10.95,53.5,25,Kogel
5182,130214900,11.0833,53.3833,20,Kuhstorf
5183,130215001,10.9667,53.5833,45,Lassahn-Techin
5184,130215400,11.1,53.3,15,LÃ_btheen (Beob.-Stelle 1)
5185,130215401,11.0833,53.3,15,LÃ_btheen (Beob.-Stelle 2)
5186,130216901,11.05,53.4667,45,KÃ¶rchow b. Hagenow-PerdÃ¶hl
5187,130217000,11.35,53.35,40,Picher (PH)
5188,130218201,11.1,53.4167,40,Setzin-Schwaberow
5189,130218300,10.9667,53.25,10,Stapel b. Neuhaus/Elbe
5190,130218801,10.8,53.35,10,Teldau-GÃ_lze
5191,130218901,10.85,53.3667,15,Tessin b. Boizenburg-Kuhlenfeld
5192,130219300,11.1,53.1833,15,Tripkau b. Neuhaus/Elbe-Wilkenstorf
5193,130219500,10.9667,53.4,25,Vellahn
5194,130219601,11.1,53.4667,60,Helm
5195,130219700,10.9167,53.55,40,Zarrentin/Meckl.
5196,130219701,10.8667,53.55,35,Zarrentin-Testorf
5197,130220500,11.6667,53.3667,40,Blievenstorf
5198,130222300,11.55,53.2833,30,Grabow/Meckl.
5199,130222400,11.3167,53.2667,20,Grebs-Menkendorf
5200,130224200,11.5167,53.3333,30,Ludwigslust-Techentin (Beob.-Stelle 1)
5201,130224201,11.5,53.3167,35,Ludwigslust-Techentin (Beob.-Stelle 2)
5202,130224202,11.5,53.3333,30,Ludwigslust/Meckl.
5203,130224301,11.45,53.3833,25,LÃ_blow-Neu LÃ_blow
5204,130225301,11.5833,53.4167,35,Neustadt-Glewe-Hohewisch
5205,130227200,11.5333,53.2,35,Milow
5206,130231100,12.2167,53.4,100,Gnevsdorf
5207,130231200,12.1,53.6,55,Goldberg (Beob.-Stelle 1)
5208,130231201,12.1167,53.6,55,Goldberg (Beob.-Stelle 2)
5209,130231202,12.0833,53.6,55,Goldberg (Beob.-Stelle 3)
5210,130231800,12.1333,53.4167,65,Kreien
5211,130232001,12.1667,53.5,55,Kuppentin-Daschow
5212,130232200,12.0333,53.4667,50,LÃ_bz (PH)
5213,130232600,12.2667,53.45,75,Plau am See (Ph)
5214,130240500,12.8667,53.9,15,Dargun
5215,130240501,12.85,53.9,15,Dargun
5216,130240502,12.8,53.8833,35,Dargun-DÃ¶rgelin
5217,130241400,12.9667,53.7167,50,Ivenack
5218,130250500,13.3167,53.5,65,Burg Stargard
5219,130251701,13.2167,53.45,65,GroÃŸ Nemerow-Zachow
5220,130254400,13.2,53.55,81,Neubrandenburg
5221,130254401,13.2,53.55,81,Neubrandenburg
5222,130261400,13.45,53.35,90,Feldberger Seenlandschaft
5223,130262101,13.3167,53.3667,95,GrÃ_now-Ollendorf
5224,130262200,13.1,53.4333,75,Hohenzieritz
5225,130263300,12.8167,53.2667,65,Mirow
5226,130263301,12.8167,53.2667,65,Mirow
5227,130263600,13.0833,53.35,65,Neustrelitz
5228,130263900,12.7167,53.35,65,Rechlin (PH)
5229,130263901,12.7667,53.3167,70,Rechlin-Retzow
5230,130270500,11.75,53.5333,45,Friedrichsruhe
5231,130271300,11.9333,53.3167,80,Marnitz
5232,130271800,11.85,53.4333,45,Parchim (PH)
5233,130272300,11.7167,53.4,60,Spornitz
5234,130280500,14.3167,53.4667,35,Ramin-Bismark
5235,130282700,14.25,53.5167,15,Mewegen
5236,130283300,13.95,53.5167,30,Pasewalk-Franzfelde
5237,130283400,14.2333,53.3,30,Penkun
5238,130284800,14.0667,53.2833,40,Wollin b. Prenzlau
5239,130290200,12.4167,54.3667,5,Ahrenshoop-Niehagen
5240,130290700,12.7167,54.3333,20,Barth (PH)
5241,130290701,12.75,54.3167,10,Barth-Saatel
5242,130290702,12.7333,54.3667,20,Barth (Bobachtungsstelle 2)
5243,130291000,12.5333,54.3833,2,Born/DarÃŸ
5244,130291900,12.3667,54.3,2,Dierhagen
5245,130291901,12.3667,54.2833,2,Dierhagen-DÃ_ndorf
5246,130293600,12.5833,54.15,35,Marlow-Recknitz
5247,130293601,12.5667,54.15,35,Marlow b. Ribnitz-Damgarten
5248,130294300,12.45,54.25,10,Ribnitz-Damgarten (Ph)
5249,130294301,12.4333,54.25,10,Ribnitz-Damgarten (West)
5250,130294600,12.6833,54.2167,25,Schlemmin b. Ribnitz-Damgarten
5251,130294800,12.6667,54.1833,25,Semlow
5252,130295400,12.4,54.35,5,Wustrow
5253,130295500,12.7,54.4333,1,Zingst
5254,130300201,12.4833,53.4,75,Woldzegarten
5255,130302000,12.4333,53.3167,75,Massow
5256,130302500,12.6667,53.3,65,Priborn
5257,130302600,12.6,53.3833,70,RÃ¶bel/MÃ_ritz (PH)
5258,130310200,12.35,54.1667,35,Blankenhagen b. RÃ¶vershagen
5259,130310700,12.2333,54.0167,40,Dummerstorf
5260,130311100,12.2333,54.25,5,Graal-MÃ_ritz
5261,130311101,12.2333,54.25,5,Graal-MÃ_ritz
5262,130311300,12.3167,54.0667,35,GroÃŸ LÃ_sewitz
5263,130311301,12.3167,54.0667,35,GroÃŸ LÃ_sewitz
5264,130312400,12.2167,54.15,15,MÃ¶nchhagen-HÃ_schendorf
5265,130313500,12.4,54.0833,45,Sanitz (Kerngemeinde)
5266,130313501,12.3833,54.0833,45,Sanitz-Niekrenz
5267,130314200,12.4667,54.0333,10,Tessin b. Rostock
5268,130320200,13.3667,54.6333,10,Altenkirchen/RÃ_gen (Beob.-Stelle 1)
5269,130320201,13.35,54.6333,10,Altenkirchen/RÃ_gen (Beob.-Stelle 2)
5270,130320600,13.6167,54.4,15,Binz
5271,130321200,13.6833,54.3,5,Gager-GroÃŸzicker
5272,130321600,13.75,54.35,54,GÃ¶hren
5273,130321901,13.1167,54.5833,25,Kloster/Hiddensee
5274,130322601,13.6333,54.5667,125,Lohme/RÃ_gen-Hagen
5275,130323200,13.4833,54.35,25,Putbus (Ph)
5276,130323201,13.4833,54.35,25,Putbus (Ph)
5277,130323300,13.4333,54.6833,40,Arkona
5278,130323800,13.3,54.3667,5,Samtens (PH)
5279,130323801,13.3,54.3667,5,Samtens (PH)
5280,130323900,13.65,54.5167,30,Sassnitz (PH)
5281,130324100,13.3333,54.3667,10,Sehlen
5282,130324201,13.65,54.3833,15,Sellin-Seedorf
5283,130324600,13.2167,54.4333,2,Ummanz-Lieschow (Ph)
5284,130330100,11.35,53.75,50,Alt Meteln
5285,130330900,11.65,53.5833,45,Crivitz (PH)
5286,130332600,11.35,53.6,50,Klein Rogahn
5287,130333200,11.5,53.7333,40,Leezen-Rampe
5288,130334300,11.4833,53.5667,65,Plate-Consrade
5289,130335601,11.4333,53.5,45,SÃ_lstorf-SÃ_lte
5290,130341700,11.65,53.75,40,Langen Jarchow
5291,130342080,11.6333,53.6833,20,Holzendorf
5292,130342300,11.8333,53.7167,15,Sternberg/Meckl.
5293,130342600,11.7167,53.8,30,Warin (PH)
5295,130350400,12.8,54.1333,15,Drechow
5296,130350500,12.9,54.1833,10,Franzburg (Beob.-Stelle 2)
5297,130350501,12.8833,54.1833,10,Franzburg (Beob.-Stelle 1)
5298,130351700,12.8167,54.2,20,Millienhagen
5299,130352800,12.7667,54.1,5,Tribsees (PH)
5300,130352901,12.85,54.25,10,Velgast-Lendershagen
5301,130361100,13.5333,53.4,120,Grauenhagen
5302,130361300,13.8333,53.55,55,GroÃŸ Luckow
5303,130361401,13.55,53.5333,85,GroÃŸ Miltzow b. Oertzenhof/Meckl.-Ulrich
5304,130362300,13.65,53.5167,130,Kreckow
5305,130362600,13.45,53.4833,105,Leppin
5306,130363800,13.4667,53.45,105,Woldegk-Rehberg
5307,130364800,13.6167,53.4667,110,Woldegk (Beob.-Stelle 1)
5308,130364801,13.5833,53.4667,110,Woldegk (Beob.-Stelle 1)
5309,130364802,13.5667,53.4667,110,Woldegk (Beob.-Stelle 2)
5310,130370500,12.6167,53.7167,15,Bristow
5311,130370600,12.6,53.7,20,BÃ_low b. Teterow
5312,130370701,12.5333,53.8,60,Dalkendorf-Appelhagen
5313,130370900,12.7833,53.9333,40,Finkenthal (PH)
5314,130371000,12.7167,53.9667,15,Gnoien
5315,130371001,12.7667,53.9667,20,Gnoien-EschenhÃ¶rn
5316,130371500,12.5,53.75,50,GroÃŸ Wokern
5317,130371700,12.5667,53.7333,60,Hohen Demzin-Grambzow
5318,130372300,12.6,53.9833,15,LÃ_hburg
5319,130373001,12.5167,53.6667,25,Dahmen-GroÃŸen-Luckow
5320,130373002,12.6167,53.6667,15,Dahmen-Rothenmoor
5321,130373200,12.5833,53.7833,20,Teterow (Kerngemeinde)
5322,130373201,12.6167,53.7667,45,Teterow-Niendorf
5323,130373202,12.6167,53.7833,50,Teterow-Teschow
5324,130373203,12.5833,53.7667,35,Teterow (Beob.-Stelle 1)
5325,130373400,12.55,53.9667,35,Walkendorf (Ph)
5326,130373401,12.55,53.9667,35,Walkendorf (Ph)
5327,130380300,13.8333,53.7,10,Altwigshagen (PH)
5328,130380500,13.8833,53.6667,10,Ferdinandshof
5329,130381400,14.1667,53.7,5,Luckow (Bucht)
5330,130382100,13.8333,53.6,20,RothemÃ_hl (PH)
5331,130382101,13.8333,53.6,20,RothemÃ_hl (PH)
5332,130382300,14,53.6333,10,Torgelow/Vorpommern
5333,130382400,14.0667,53.75,1,UeckermÃ_nde
5334,130382600,13.7833,53.7167,10,Wietstock
5335,130392000,12.6333,53.4833,70,Klink b. Waren
5336,130392001,12.6333,53.4833,70,Klink b. Waren
5337,130392601,12.9167,53.5667,70,Lehsten
5338,130393600,13.0833,53.5,50,Penzlin b. Waren
5339,130393700,13.0833,53.5167,75,Puchow-Rahnenfelde
5340,130394300,12.85,53.5833,40,Varchentin (PH)
5341,130394600,12.6667,53.5167,70,Waren (Beob.-Stelle 1)
5342,130394601,12.6833,53.5167,70,Waren (Beob.-Stelle 2)
5343,130400900,11.3333,53.8833,50,GÃ_gelow-Proseken
5344,130400901,11.3333,53.8667,60,GÃ_gelow-Gressow
5345,130400902,11.35,53.9,40,GÃ_gelow-Weitendorf
5346,130401400,11.5167,53.7833,50,Hohen Viecheln (PH)
5347,130401601,11.4833,54,5,Insel Poel-Malchow
5348,130402700,11.3833,53.9333,5,Zierow
5349,130410300,14.1,53.9333,5,Benz
5350,130410501,13.8667,53.9167,5,Buggenhagen-Jamitzow
5351,130410900,14.15,53.9667,5,Heringsdorf
5352,130411500,14,54.05,5,Koserow
5353,130411700,13.75,54.1167,5,KrÃ¶slin
5354,130412600,14.0333,53.9333,5,Neppermin-Balm
5355,130413000,13.9167,53.95,5,Rankwitz
5356,130413500,14.0333,54.0167,15,Ãœckeritz
5357,130413600,13.9333,53.8667,5,Usedom (PH)
5358,130413601,13.8333,53.8667,2,Usedom-Zecherin
5359,130413602,13.9333,53.8667,5,Usedom (PH)
5360,130414000,13.7833,54.05,8,Wolgast (PH)
5361,130414100,13.75,53.9833,15,Zemitz (PH)
5362,130414101,13.7667,54,10,Zemitz-Seckeritz
5363,130414300,13.9167,54.0833,2,Zinnowitz
5364,140010000,12.8667,50.8,418,Chemnitz
5365,140010001,12.9167,50.85,325,Chemnitz-Altendorf
5366,140010002,12.9,50.8167,330,Chemnitz-Kappel
5367,140010003,12.9167,50.7833,375,Chemnitz-Markersdorf
5368,140020000,13.7667,51.0167,135,Dresden-Strehlen (Ph)
5369,140020001,13.8167,51.0167,115,Dresden-Leuben
5370,140020002,13.7833,51.0667,150,Dresden (Nord)
5371,140020003,13.7,51.0667,110,Dresden-Kaditz
5372,140020004,13.7833,51.1167,190,Dresden-Klotzsche (Ph)
5373,140020005,13.8667,51.0167,120,Dresden-Lockwitz
5374,140020006,13.8,51,160,Dresden (Beob.-Stelle 1)
5375,140020007,13.8,51.05,115,Dresden-Blasewitz
5376,140020008,13.8833,51.0167,113,Dresden-Pillnitz
5377,140030000,14.95,51.1667,225,GÃ¶rlitz
5378,140030001,14.95,51.1333,230,GÃ¶rlitz-Biesnitz
5379,140040000,12.3167,51.3167,110,Leipzig (SÃ_dwest)
5380,140040001,12.4167,51.3167,135,Leipzig (SÃ_dost)
5381,140040002,12.3333,51.35,115,Leipzig-Kleinzschocher
5382,140040003,12.4,51.35,115,Leipzig-SchÃ¶nefeld-Naundorf
5383,140040004,12.3667,51.3833,123,Leipzig (Nordwest)
5384,140040005,12.45,51.3167,138,Leipzig-Holzhausen
5385,140040006,12.4,51.4,120,Leipzig-Mockau
5386,140050000,12.15,50.5,375,Plauen (Kerngemeinde)
5387,140050001,12.1667,50.5167,360,Plauen-Chrieschwitz
5388,140060000,12.4833,50.7,340,Zwickau-Planitz
5389,140110100,13,50.55,630,Annaberg-Buchholz
5390,140110800,12.8667,50.5667,640,Elterlein (PH)
5391,140110900,12.9833,50.5833,600,Frohnau
5392,140111500,13.1,50.5167,780,JÃ¶hstadt (PH)
5393,140111900,13.0167,50.6167,560,Neundorf b. Annaberg-Buchholz
5394,140112100,12.9667,50.4167,925,Oberwiesenthal
5395,140112101,12.95,50.4333,1200,Fichtelberg
5396,140120300,12.7,50.5833,400,Aue/Sachs.-Bergfreiheit
5397,140120301,12.7,50.5833,387,Aue
5398,140120400,12.7667,50.5833,550,Bernsbach
5399,140120600,12.6833,50.5333,575,Bockau (PH)
5400,140120800,12.6,50.4333,850,Eibenstock-Carlsfeld
5401,140121000,12.6,50.4833,650,Eibenstock (PH)
5402,140121200,12.5667,50.5333,595,HundshÃ_bel
5403,140121800,12.6333,50.5833,500,Schneeberg
5404,140121900,12.5167,50.5,660,SchÃ¶nheide
5405,140122100,12.5333,50.5333,625,StÃ_tzengrÃ_n
5406,140122400,12.65,50.55,550,Zschorlau (Beob.-Stelle 1)
5407,140122500,12.8167,50.6167,550,ZwÃ¶nitz (PH)
5408,140130500,12.2833,50.4833,470,Bergen b. Auerbach i. Vogtl.
5409,140130800,12.3667,50.4833,550,Falkenstein/Vogtl.
5410,140130900,12.3667,50.45,675,GrÃ_nbach/Vogtl.
5411,140131100,12.3167,50.4333,600,KottengrÃ_n
5412,140132100,12.4667,50.5,650,Auerbach (Schnarrtanne-VogelsgrÃ_n)
5413,140132300,12.3,50.5333,440,Treuen
5414,140140300,14.4333,51.1833,190,Bautzen
5415,140142500,14.4667,51.25,201,Grossdubrau
5416,140142600,14.45,51.1167,250,Grosspostwitz
5417,140145200,14.3333,51.2667,150,Neschwitz
5418,140145600,14.6333,51.15,260,Spittel
5419,140147300,14.5,51.2667,150,Sdier
5420,140147500,14.4333,51.0333,370,Sohland
5421,140148200,14.3833,51.05,340,Wehrsdorf
5422,140150400,14.1833,51.1667,250,Burkau-KleinhÃ_nchen
5423,140150500,14.25,51.1333,290,Demitz-Thumitz
5424,140151200,14.0333,51.15,280,GroÃŸrÃ¶hrsdorf
5425,140151900,14.3,51.1,320,Neukirch b. KÃ¶nigsbrÃ_ck
5426,140152400,14.1333,51.15,320,Rammenau (PH)
5427,140160300,12.3167,51.1,150,Groitzsch b. Pegau-Berndorf
5428,140163900,12.4333,51.0833,155,Regis-Breitingen
5429,140164000,12.4167,51.2,135,RÃ¶tha
5430,140170500,13.5,50.7333,580,Clausnitz
5431,140170800,13.5333,50.8,600,Frauenstein
5432,140171100,13.3167,50.8,525,GroÃŸhartmannsdorf
5433,140171800,13.4167,50.8,490,Mulda
5434,140172400,13.4333,50.7,650,Sayda
5435,140180100,12.8833,50.75,485,Neukirchen/Erzgeb.-Adorf
5436,140180400,12.7333,50.85,345,Limbach-Oberfrohna-BrÃ_unsdorf
5437,140180401,12.7,50.8667,310,Limbach-Oberfrohna-BrÃ_unsdorf (westl. Do
5438,140180500,12.8167,50.9167,320,BurgstÃ_dt (Ph)
5439,140180501,12.8167,50.9333,290,BurgstÃ_dt-Heiersdorf
5440,140180600,12.9167,50.7333,450,Burkhardtsdorf (PH)
5441,140181000,13,50.7667,425,Einsiedel
5442,140182600,12.8833,50.7667,375,Neukirchen/Erzgeb.
5443,140182800,13,50.9,290,Niederlichtenau
5444,140183300,12.8833,50.8833,335,Wittgensdorf
5445,140191000,12.2333,51.45,130,Glesien
5446,140192300,12.5,51.5167,100,Lindenhayn
5447,140193101,12.3667,51.4333,115,Schladitz
5448,140194900,12.2667,51.4667,110,Zwochau
5449,140200100,13.75,50.75,760,Altenberg/Erzgeb.
5450,140201100,13.6667,50.9,375,Dippoldiswalde (Nord)
5451,140201101,13.6667,50.8833,375,Dippoldiswalde (SÃ_d)
5452,140201200,12.9833,50.7333,440,DITTERSDORF
5453,140201800,13.8,50.7667,650,Geising (PH)
5454,140201801,13.7833,50.7667,823,Altenberg (Geisingberg)
5455,140202500,13.5833,50.9333,385,HÃ¶ckendorf b. Dippoldiswalde
5456,140205500,13.75,50.7333,875,Zinnwald-Georgenfeld
5457,140210701,13.1167,51.1167,210,Westewitz
5458,140212000,12.9833,51.0833,280,Hartha b. DÃ¶beln
5459,140212701,12.9333,51.1667,185,Leisnig-Fischendorf
5460,140213500,13.1833,51.1167,220,Mochau
5461,140214500,13,51.0667,280,Waldheim/Sachs.-Reinsdorf
5462,140220500,13.7167,51.2,155,Berbisdorf
5463,140220700,13.7167,51.1167,200,Boxdorf
5464,140223500,13.8333,51.1833,180,Ottendorf-Okrilla
5465,140223700,13.9,51.1167,250,Radeberg/Sachs.
5466,140223800,13.6833,51.1167,235,Radebeul-Wahnsdorf
5467,140223802,13.7,51.0833,150,Radebeul (Ost)
5468,140223900,13.7333,51.2167,150,Radeburg (PH)
5469,140224400,13.9167,51.05,300,Schullwitz
5470,140230500,12.5833,51.6,90,DÃ_ben
5471,140230700,12.65,51.45,115,Eilenburg (PH)
5472,140233900,12.8,51.5333,95,Wildenhain
5473,140234301,12.5833,51.5333,100,Noitzsch
5474,140240400,13.15,50.7667,430,Borstendorf
5475,140240401,13.15,50.7667,430,Borstendorf
5476,140240900,13.0833,50.8167,380,Erdmannsdorf
5477,140241200,13.2333,50.9,400,Frankenstein
5478,140242900,13.0167,50.8667,300,Niederwiesa (PH)
5479,140243000,13.1667,50.85,400,Oederan (Beob.-Stelle 1)
5480,140243001,13.1833,50.85,420,Oederan (Beob.-Stelle 2)
5482,140250500,13.35,50.9,420,Freiberg-Zug
5483,140250501,13.3333,50.9333,420,Freiberg/Sachs.
5484,140250600,13.3,50.9667,355,GroÃŸschirma
5485,140252300,13.4667,50.8667,450,Oberbrobritzsch
5486,140253200,13.3333,50.8667,455,Zug (Ost)
5487,140260200,13.7333,50.9833,275,Bannewitz
5488,140261000,13.6833,50.9833,275,Freital-Kleinnaundorf
5489,140261001,13.6667,51,230,Freital
5490,140261600,13.5333,50.9833,345,Hartha
5491,140262500,13.55,50.9,430,Klingenberg/Sachs.
5492,140263800,13.65,50.95,320,Rabenau/Sachs.
5493,140263900,13.7333,50.9667,290,Rippien
5494,140264700,13.55,51.0333,280,Wilsdruff (PH)
5495,140271900,12.6,51.0167,225,Kohren-Sahlis
5496,140272000,12.6667,50.9667,240,Langenleuba-Oberhain
5497,140272100,12.65,51.1333,170,Lausick
5498,140272900,12.6167,51.1,170,PrieÃŸnitz b. Geithain
5499,140273400,12.6833,51.0833,215,Tautenhain
5500,140280400,12.5667,50.8167,270,Glauchau (PH)
5501,140280700,12.45,50.8667,260,Meerane
5502,140281300,12.6,50.85,280,Reinholdhain
5503,140282000,12.6167,50.8667,260,Waldenburg/Sachs.
5504,140282300,12.5333,50.8,270,Wernsdorf
5505,140282400,13.6667,50.9,275,Wolkenburg-Uhlsdorf
5506,140290300,14.7,51.2,205,Reichenbach/Oberl.-Buchholz
5507,140290400,15.0333,51.2667,180,Deschka
5508,140290700,14.8667,51.0333,280,Dittersbach a. d. Eigen
5509,140292400,14.95,51.0333,210,Leuba
5510,140293500,14.8,51.1333,244,Reichenbach/Oberl.
5511,140301300,12.8,51.1167,190,Colditz
5512,140302400,12.7333,51.2333,160,Grimma (PH)
5513,140302601,12.75,51.2,150,GroÃŸbothen
5514,140303200,12.6333,51.2667,145,Klinga
5515,140304000,12.6,51.2667,130,Naunhof
5516,140304200,12.7833,51.2667,140,Nerchau
5517,140305600,12.75,51.2833,130,Trebsen/Mulde
5518,140305800,12.8,51.1333,200,ZschadraÃŸ
5519,140311800,13.5167,51.2833,125,GroÃŸenhain-GroÃŸraschÃ_tz
5520,140312000,13.8,51.2167,170,Tauscha-WÃ_rschnitz (Ph)
5521,140312600,13.7333,51.35,155,SchÃ¶nfeld-Linz
5522,140312800,13.55,51.35,110,GroÃŸenhain-Stroga
5523,140313500,13.5,51.25,150,Priestewitz
5524,140314200,13.7,51.2833,135,SchÃ¶nfeld b. GroÃŸenhain/Sachs.
5525,140315400,13.5167,51.35,105,Zabeltitz
5526,140323100,12.9833,50.9833,280,Mittweida (PH)
5527,140330300,12.6833,50.8333,350,Callenberg-Falken
5528,140330600,12.65,50.7333,400,Heinrichsort
5529,140341400,14.2167,51.4333,118,Hoyerswerda (Ph)
5530,140342100,14.0667,51.4667,115,Lauta b. Hoyerswerda
5531,140343100,14.45,51.5,110,Neustadt/Spree
5532,140343500,14.15,51.4333,120,Schwarzkollm
5533,140344000,14.3833,51.3333,130,Steinitz
5534,140351600,13.9667,51.3167,165,Gottschdorf
5535,140352400,13.9167,51.2167,200,LauÃŸnitz-HÃ¶ckendorf
5536,140352900,14.0667,51.2833,200,Kamenz (Nordwest)
5537,140353200,13.9,51.25,185,KÃ¶nigsbrÃ_ck
5538,140355200,14.15,51.1833,255,Rauschwitz-GÃ¶dlau
5539,140355201,14.1333,51.2,230,Rauschwitz
5540,140360200,12.3667,50.3167,600,Erlbach
5541,140360700,12.3333,50.3,540,Markneukirchen (Ph)
5542,140361300,12.3333,50.3833,690,SchÃ¶neck
5543,140373500,12.2333,51.3,125,MarkranstÃ_dt
5544,140373600,12.4833,51.4,120,Merkwitz-Seegeritz
5545,140374900,12.2333,51.4167,131,Leipzig/Halle
5546,140374901,12.2333,51.4,125,Schkeuditz-Altscherbitz
5547,140375700,12.5,51.3667,125,Taucha b. Leipzig
5548,140380300,14.8333,51.05,250,Bernstadt
5549,140381200,14.6667,50.9833,390,Eibau
5550,140381800,14.8,50.9833,310,GroÃŸhennersdorf
5551,140382000,14.75,51.0167,320,Herrnhut (Beob.-Stelle 1)
5552,140382001,14.7333,51.0167,340,Herrnhut (Beob.-Stelle 2)
5553,140382900,14.7,51.1667,190,Lautitz
5554,140383100,14.6667,51.1,260,LÃ¶bau
5555,140383400,14.5333,51.0333,350,Neusalza-Spremberg
5556,140384700,14.7333,51.0333,350,Strahwalde
5557,140384900,14.5,51.1,280,Weigsdorf-KÃ¶blitz
5558,140390100,13.2667,50.6333,625,Ansprung
5559,140390600,13.3333,50.7333,620,Pfaffroda-DÃ¶rnthal
5560,140390700,13.2667,50.7333,500,Forchheim/Erzgeb.
5561,140391400,13.1667,50.6833,600,Marienberg/Erzgeb.-Lauterbach
5562,140391700,13.15,50.65,639,Marienberg/Erzgeb.
5563,140392300,13.3333,50.65,510,Olbernhau (PH)
5564,140392400,13.35,50.7,560,Pfaffroda b. Sayda
5565,140392500,13.2167,50.6167,625,Pobershau
5566,140392600,13.2167,50.7167,460,Pockau (PH)
5567,140392700,13.2167,50.7333,455,Reifland
5568,140393200,13.2,50.5333,835,Satzung
5569,140393300,13.4333,50.6333,675,Seiffen
5570,140400600,13.4167,51.2,130,Diera-Zehren
5571,140400601,13.4167,51.2333,130,Diera-NieschÃ_tz
5572,140402000,13.3833,51.1333,220,KÃ_bschÃ_tztal-KrÃ¶gis
5573,140402300,13.3167,51.1833,165,Lommatzsch
5574,140402400,13.45,51.15,175,MeiÃŸen-Korbitz
5575,140402800,13.55,51.1833,140,Niederau
5576,140403100,13.2667,51.0667,245,Nossen-Zella
5577,140403101,13.2833,51.05,250,Nossen (PH)
5578,140403300,13.3667,51.2167,140,Lommatzsch-Piskowitz
5579,140403301,13.3667,51.2167,140,Lommatzsch-Piskowitz
5580,140403401,13.3667,51.15,200,Leutewitz
5581,140403800,13.5167,51.1,220,RÃ¶hrsdorf
5582,140405200,13.5833,51.0833,200,Weistropp
5583,140410500,14.6667,51.3,145,FÃ¶rstgen
5584,140411400,14.6,51.35,130,Klitten (Ph)
5585,140411500,14.8833,51.25,180,Kodersdorf
5586,140412600,14.85,51.2833,165,Niesky
5587,140413200,14.9833,51.3333,150,Rothenburg/Oberl.
5588,140420100,12.2333,50.3333,485,Adorf/Vogtl.
5589,140420400,12.3167,50.2167,580,Brambach
5590,140420401,12.3,50.2333,650,Brambach
5591,140421500,12.2333,50.2833,520,Elster
5592,140423100,12.2,50.4,450,Oelsnitz-Raasdorf
5593,140423600,12.3,50.25,550,Raun
5594,140431001,13.0167,51.3,314,Collm-Collmberg
5595,140431100,13,51.35,150,Dahlen
5596,140431301,13.1667,51.35,145,Gaunitz-Clanzschwitz
5597,140431900,13.1333,51.2333,180,Hohenwussen
5598,140433000,12.9667,51.2667,185,Mahlis
5599,140433900,13.1,51.3,150,Oschatz
5600,140440500,13.8667,50.9833,115,Birkwitz
5601,140442300,14.1167,50.9,260,Gohrisch
5602,140442500,13.95,50.8333,400,Gottleuba
5603,140442600,13.95,50.9833,170,Bonnewitz
5604,140442601,13.9333,50.9667,150,Pirna-Graupa
5605,140445400,13.9333,50.9167,185,Pirna-Zuschendorf
5606,140446800,14.05,50.9667,205,Stadt Wehlen
5607,140447300,13.8667,50.9167,240,Weesenstein
5608,140450900,12.0333,50.4333,450,Geilsdorf
5609,140451501,12.15,50.5667,360,Jocketa-Trieb
5610,140451800,11.95,50.4333,550,Burgstein-Grobau
5611,140453400,11.95,50.4667,600,Reuth
5612,140453401,11.9833,50.4833,470,Reuth-Tobertitz
5613,140454200,11.9667,50.5333,510,SchÃ¶nberg b. Plauen
5614,140461500,12.2667,50.6,375,Mylau
5615,140471400,13.3333,51.25,125,Heyda
5616,140474000,13.3,51.3,110,Riesa
5617,140474001,13.25,51.3,145,Riesa-Weida
5618,140480400,12.9,51.05,280,Arras
5619,140483300,12.7667,50.95,240,Lunzenau-Hohenkirchen
5620,140483301,12.7667,50.9667,225,Lunzenau
5621,140484000,12.8,51.0333,180,Rochlitz
5622,140484001,12.8167,51.0333,200,Rochlitz (Ost)
5623,140484400,12.9667,51.05,280,Schweikershain
5624,140490400,12.7667,50.4833,700,Breitenbrunn/Erzgebirge
5625,140490500,12.7833,50.5333,500,Erla-Schwarzenberg
5626,140490900,12.7333,50.4167,780,Johanngeorgenstadt
5627,140491000,12.8667,50.5333,600,Markersbach
5628,140491300,12.8,50.4667,700,Breitenbrunn-RittersgrÃ_n
5629,140491500,12.9,50.4333,920,TellerhÃ_user
5630,140501701,14.2167,50.9333,320,LICHTENHAIN-MITTELNDORF
5631,140502100,14.2167,51.0167,250,Neustadt i. Sachs.
5632,140502200,14.2167,51.0667,385,Oberottendorf
5633,140503000,14.25,50.9667,350,Sebnitz (PH)
